"","points.1","points.2"
"B.US..7.v.7d.OM022798",116.246980994398,-13.3583911901981
"B.US.2006.CH16E_B5.EU576357",107.44136450229,5.76032101866257
"07_BC.CN.2012.58.09_4.KY346376",-162.763314792534,-32.0227114902331
"C.MW.2005.3012_1_H6.KC862667",-170.211655354225,-55.3488186925592
"B.US..701010533_H5_dbl.KR423647",108.769398337506,-11.7089248481891
"A1.TZ.2010.30124v09_07.MN791889",-98.0092060640082,93.1647363889414
"C.ZM.2004.23B.PB.3148.KY229650",-172.822358823984,-52.6046154215383
"01_AE.TH.2005.AA077a_RH10.JX447561",-122.269503825986,172.966539984306
"C.ZA.2005.C.CAP45.w05.21dps.2_00.JX976710",-184.935441876851,-56.7771608789469
"B.US.2005.USPI83747EI350y05111pcWG2B37.JN024200",116.481167646214,-22.2262846812135
"B.US.2014.00749_PH258_W11_3pHGRNAMix_BAR13_Seq1_Phase1_NumReads311.MT307564",123.312288541072,-6.70009856208344
"C.MW.2004.CHV0011447_1176F10.FJ444451",-159.198692954917,-61.0370255591658
"B.NL.1990.H5_25_7H6.EU744161",117.105347876152,-9.91304300207246
"C.ZA..B134_CSF_18.MK790888",-165.750585010809,-62.7447140765741
"C.ZA.2009.CM052P_SGA02.MF284986",-171.805246649871,-62.7367509485365
"B.US.2003.04013240_8_TA4.GU330461",117.23298349736,-1.93668674012914
"A1D.KE.2011.20511v01_07R.MN791769",-66.8535073784466,51.2914707993102
"01_AE.TH.2014.40503v25_env29.OM826451",-122.895169191529,180.753316390195
"C.MW.2010.CH0848.3.d0808.15.15.KX217608",-166.071116371533,-89.4345121145231
"B.GB.2005.MM34.12.SGS.23.MT794784",108.783982796814,-20.2185356510628
"C.MW.2009.4002_Plasma_Visit_1_amplicon22.KC186964",-174.170794546548,-76.4226343230645
"C.ZA.2011.CH0152_3_d1465_ipe026_35_23.MG901225",-172.830325856245,-36.9784086997269
"B.US..5104_TRBC1pos_p12_H18_p12_q4_S142.ON662529",102.770429911875,-13.9825897936275
"A1.TZ.2012.30112v20_env18.OM825137",-103.108787889697,69.2175608764979
"B.US.2019.8074_V7_E10_4.MZ397120",84.55202427798,-10.8997036908575
"B.US.1997.4012_C8.JN562756",122.986435798585,-8.16053777681691
"B.AU.2003.P4_B2Wk4_INT_4.OM177128",119.754110692742,-15.2602016503361
"01_AE.TH..3098F5.D4.KJ952827",-127.348128333671,182.034414036952
"01_AE.TH.2008.T504258_sga24.HQ691038",-120.320471742321,180.356245119364
"B.CN.2007.BJOX020000.e37.KM217960",104.212738706036,6.13944055684455
"C.MW.2007.CHV0008470_703010159_B4.FJ443634",-149.743684746715,-47.297904279761
"B.US.2007.700010246_E_B9.GU331036",115.831732683605,-23.931241572046
"C.BW.1996.96BW01B03.AF110959",-177.607893947245,-71.6152363841889
"01_AE.TH.2010.40123v03_13R.MN792140",-121.666246341463,174.364385656677
"B.US.2016.B207_SC_S24.MG196569",123.556088994422,-20.9277128898892
"B.US.2008.DONOR19.273.38.2P15.MN516235",101.579563682911,11.3218820667456
"C.ZM.2003.33M_BMR_14803.HM036919",-173.394993962554,-51.8399322052345
"B.JP.2005.DR6946.AB588284",110.247007605362,0.566955134515608
"C.MW.2009.4013_Plasma_Visit1_amplicon6.KC186726",-171.284461731736,-72.3192810987743
"B.US..703.w006.c.10.B4_S65.KX984555",120.394950353548,-5.9918992626474
"B.US.2016.610_D14_ME17.MH263285",125.224622518601,-10.5482670304194
"B.FR.1998.920203.KC699026",110.754597182052,-19.6738858683115
"B.US.2006.P112012A12b.KM259531",113.019725749173,-11.2261340321254
"C.ZM.2002.1B.PB.305.KY229272",-163.231885709722,-58.6210615638174
"01_AE.TH.2013.2546054P000env_S03.MF957605",-125.782776972574,167.30424276355
"C.MW.2008.CH0752_3_d0044_ipe023_10_52.MG901333",-172.200913765299,-32.2071342763782
"B.US.1990.1580m.9s.MT861931",122.470168637685,-8.30674386128011
"A1A2D.KE.2010.20368v02_01R.MN791535",-90.497828481442,71.8948005577551
"B.US..B207_CD45RAneg_A3_S314.ON664225",128.483217817143,-14.0347955460783
"B.US.2013.IQA290.PLASMA.SGA16.KR182425",81.8158309365288,-0.0479749929644373
"F1.ES.2012.100292.MF381277",-75.394631865568,59.0660021232889
"C.MW.2009.CH1064_SGA.1H8.KY112029",-164.434757930626,-83.7602597934553
"01_AE.CN.2007.BJOX010000.e08.KM217717",-122.161994032679,184.243516037778
"C.MW.2008.CH0848.3.d0032.15.28.KX217012",-165.532371403304,-84.5185517783315
"B.US..109_66.FJ798404",100.796653771122,-2.19670844331033
"B.US.2019.TSC135V1PL2J14.OM207584",109.205212893314,-5.47974673651489
"C.ZA.2009.21283649_3C5.JQ754255",-165.499688944023,-30.0759371591558
"B.GB.2006.MM39_d0649_ipe015_SGA_15.MG902697",122.780926021813,-8.9326506631957
"01_AE.TH.2010.40100v01_env12.MN792087",-122.355812626084,180.9080599128
"B.CA.1997.HTM319C3.GU562241",72.9833703723103,13.0148042508606
"B...Pat12day114clone25.KT452287",111.009907402341,-14.8002176954803
"B.US.1993.102149i.2.10.MH013028",117.799230359131,-18.3249388846302
"C.MW.2008.1209bmL_A5.HM070562",-171.1382700288,-65.3723941872255
"B.US.2010.9058_072010_plasma_13.KM354805",91.2962042826004,-8.30755396832353
"C.MW.2013.CH1012_3_d1655_ipe017_180_46.MG899883",-164.488121355267,-48.4297772204342
"B.US.1998.9026_07_p12.EU576013",117.001327257526,-5.60783799568924
"B.CA.2004.HDNDRPI034_3A3.GU938196",129.315296824186,-6.80323565496505
"B.US.2010.9055_062910_CSF_23.KM354751",97.3831189202341,11.4969308872682
"28_BF1.BR.2005.0614SV.JF804809",113.460712060332,-10.6493391626096
"A1.RW.2010.R2302M_175093_10.MT942933",-96.7697780660586,74.3958373695926
"C.ZA.2007.C.704010042.w08.60dps.TB1.JX972867",-169.473776614705,-72.4373714279549
"C.ZA.2007.C.705010162.e.21dps.3_E2.JX973010",-177.103755528678,-60.2041615979843
"C.ZA.2008.503_07001_A1.KT183188",-178.453735117938,-53.5851430978308
"B.US.2008.DONOR9.159.15.P8A7.MN515820",117.571208606882,-11.6491826456192
"B.US.2016.5104_wk2_1_J6.MT190881",102.770429911875,-13.9825897936275
"B.US.2015.29JL15P1G12.MK384663",117.861070842718,-0.149159946402929
"B.US.2019.5122WK2PL4L23.OM205995",118.872760636636,-14.5187525277648
"C.ZM.2003.ZM246FM_BULK_10.EU166681",-162.529252073277,-56.8232653839511
"C.MW.2010.3032_Plasma_Visit_1_amplicon24.KC187524",-169.656292649472,-62.8872437039862
"B.US.2008.CH831_SGA.38S78.KY112558",121.220869535302,3.09916360699033
"B.US.2004.ES5v1ed10.DQ410096",123.238150483375,-10.6221720676585
"B.US.2008.9024_010708_plasma_8.KM354271",115.88005955607,4.45490437063924
"B.US.2007.P120211C11.KM259566",115.113400944151,-12.7407495130909
"B.US.2009.1677DNAPBMC02DEC2009.P5P14.KM081996",122.142888841845,-15.2308351044054
"B.CH.2007.R6ZPHI143SGA_13_R6.KX792752",123.126761121863,14.0216575982623
"B.US.1995.USPI90770EI129y95111pcWG2B11.JN024498",128.759904810791,-4.06728499443363
"C.MW.2010.CH0848.3.d0611.20.33.KX217488",-170.356299620419,-86.4539803724108
"01_AE.TH.2010.40100v01_mn01.MF622080",-124.034333607237,177.935396905197
"B.US..B207_TRBC1neg_C19_S67.ON664780",130.492058461084,-16.780563827408
"01_AE.TH.1999.3210B01.C2.KJ953602",-131.87750775505,186.759354518668
"A1C.TZ.2002.CO3720.AY734562",-166.061071136825,-41.0218983382823
"B.US.2006.9002_082206_plasma_11.KM353686",109.206101961833,-4.08099697490133
"B.US.2017.00720_PH367_W8_3HG22_BAR63_Seq1_Phase1_NumReads413.MT307501",108.790139628224,-3.97524246826747
"C.ZA.2007.CAP255_4220_135wpi_1MN.MK206027",-167.366089025863,-71.3338849938268
"B.US.2008.9016_102208_CSF_4.KM353897",115.845503538199,-25.2313234765786
"01B.TH.2006.AA084a_wg6.JX447675",-126.956142420837,171.046629878143
"A6.RU.2008.08_RU_SP_R589_VI_2D10.GU481557",-105.769639571028,88.4754534296515
"B.GB.2002.MM23.07.SGS.3.MT794149",110.630719190215,-2.8849258046942
"C.ZA.2007.CH0078.w4.e0018.KC148989",-159.943534925831,-45.2520047633332
"B.FR.1983.TH475A_LAI.L31963",134.600196653824,-6.87550935398897
"C.MW.2010.052_1168_I_C10.KC634117",-164.890935437427,-75.0727158971563
"B.US.2005.324Pt1302005P11F4.MK383550",126.833605254314,-3.14069591311916
"C.MW.2010.CH0848.3.d0864.9.06.KX217700",-165.652002605255,-84.2544365997465
"B.US.2012.K8072_1B1.KU901809",88.3089787134522,0.946347628341511
"B.US.2009.314_Ce12SbNE223IX28.MH666206",112.154024306673,-22.5591408837335
"C.ZA.2009.CH0152_3_d0621_ipe026_2_04.MG900916",-172.756813679325,-32.6770747521649
"B.US.2016.2661_EM_16.MZ922550",104.523051026965,-6.43674221177799
"B.US.2007.C010512G4.KM258910",111.148925759036,3.62705611020442
"C.MW.2010.CH1754.3.d0021.ipe021_40.43.MF501360",-177.307943445802,-56.3542352305198
"B.DE.2018.9255_W2_2H22.MN090909",104.996009756637,-16.2398978046235
"B.US.2008.CH742_SGA.2D11.KY112511",120.607909858148,2.18493847589346
"B.US.2006.CH40S_D8.EU578996",124.662411543129,2.17591147785654
"B.US.2016.603_wk2_Q14_L6.MW059803",96.154021303478,-8.75123293481945
"B.CN.2012.236327.KX693228",97.9380976989439,-8.55297511092849
"B.US.2016.9247_MOGPl2_G5.MT190013",108.865772863252,-5.66809011980216
"C.ZA.2009.CAP225_4250_171wpi_Tb12.MK205700",-178.21696822034,-39.7692669015951
"B.US..PRLS19.FJ469763",123.86388255873,-10.6064856704287
"A1.UG.2017.10220v24_env18.OM824517",-79.5851928756712,70.3595081158948
"B.US.2005.N1_DAY_1.FJ653228",122.193138297186,-2.98767561778068
"C.ZA.2007.C.x.07.CAP65.4.19D11.KC863520",-179.020615322027,-79.9771230016313
"B.CN.2012.203904.KX692965",107.01801382721,-5.09106765523413
"C.MW.2009.CH1012_3_d0352_ipe017_25_34.MG899197",-168.628443526545,-47.566517892849
"D.UG.2005.2810MP3.KF986135",55.9003327495155,5.08877646815392
"C.MW.2010.CH1012_3_d0772_ipe017_80_49.MG899468",-169.08906558166,-47.0357495189249
"B.US.2016.B207_MOGPl7_H20.MT191173",123.196300974945,-18.1691690569465
"B.US.2018.544GW2018P5D10.MK385118",139.698302103579,0.649065270959975
"B.US.1992.1039i.2.6.MT861705",118.231157812465,-18.4372904622552
"B.GB.2005.MM34.12.SGS.24.MT794782",113.828649433486,-8.26063256708334
"B.US.2016.00231PH337w133half1.MT307356",96.0627542871333,16.6356163464199
"A1D.UG.2005.PP1_M_B9.HM027837",-86.3715204700496,52.671807570644
"B.US.2009.9044_100709_plasma_14.KM354624",98.3063106919468,-17.0060079488235
"C.MW.2009.CH0694_3_d0438_ipe018_10_20.MG898285",-165.116904247432,-57.1964453452826
"B.US.1992.P1031_1.8_I5.KT283840",114.972127502493,-5.4953204022848
"C.ZA.2011.CH0152_3_d1360_ipe026_27_01.MG901099",-173.062522628919,-34.0850518433216
"B.US.1999.Z10_B19.EU577472",102.069475832155,7.28248732557937
"B.US..5125_CD45RApos_p1_B11_S129.ON662670",116.988618741837,2.91993854494155
"DG.CM.2006.87614.KP718916",60.4952306138265,10.0986232751394
"B.CN.2012.246018.KX693287",102.622475615822,-4.44149305574304
"C.ZM.2008.ZM1123M_12Apr2008_SC_6_N.MT194493",-166.463771465841,-40.3243180127364
"B.US.2015.1HD1D0012716B1_S14.KY324415",85.3399117466642,5.24864168869995
"B.US.2008.DONOR21.126.04.P12C11.MN516315",122.133064063825,4.78026918618091
"A1.RW.2005.R49M_175019_12.MT942767",-98.9526968513387,69.3884336094318
"B.US.2015.B115.2.d.P4.G11.4.10.16.h11.S9.KY113741",117.125740065358,-8.07401265260335
"B.US.2016.9246_W0_2E13_S51.MK115404",89.1797184102678,-0.980550672912673
"01_AE.CN.2012.245_D9_dp.MH672830",-112.819815439016,176.300161437544
"B.US.2015.10430_PH285_W1_3HG24_BAR21_Seq1_Phase0_NumReads499.MT307860",131.348219390406,-18.2707062971024
"B.US.2004.SAMI_B23.EU578284",101.213932856881,-17.494576003691
"B.CN.2012.246023.KX693290",106.836029010628,-8.41434656244539
"C.MW.2012.CH1754.3.d0734.ipe021_15.62.MF502017",-177.613677625033,-51.6578739471608
"B.US..BORI556_68.AY223739",134.093719797518,-5.65324473866741
"C.ZA.2005.CHV0005405_CAP8.1.07E6.FJ443232",-163.405739190582,-68.0759337907047
"B.US.2005.HIV_USA_AC01_pre.MW924797",136.665550262966,-2.00703849861579
"C.MW.2012.CH0694_3_d1549_ipe018_5_48.MG898872",-165.591998360421,-59.1638280391481
"B.US.2008.DONOR5.223.40.P4G13.MN515643",116.562130824353,2.75543469463942
"B.US..9341_D0_LB_3_S29.MH633073",112.561301594808,22.2132519158847
"D.UG.2008.0B191859_3_E5.JX203077",-63.5121697729716,47.8083079031682
"C.MW.2008.CH0200.w60.e8.KC149163",-163.090765336567,-69.8377434930738
"B.US.2015.A02.CD4T.C1.18F10.MH263903",87.3992246219029,11.6054146253562
"01B.TH..3707P00Rc.MK867536",-89.1907475063277,147.912536902599
"C.MW.2011.703011244.3.d0913.ipe015.3.20.MF500670",-162.177546866309,-57.6439741214954
"B.US.2008.700010685_B7.KR423346",104.336653071477,12.8570768695995
"C.BW.2015.074A10911_w0_287.MK458051",-164.480963374595,-43.2831708478602
"C.ZA.2006.CAP177_2000_004wpi_plasma_9G.MK205519",-179.237138995158,-59.8347793370935
"B.US..605_CD4_p1_P16_S370.ON663592",112.140849308434,-27.4702501749712
"D.UG.2005.888FI6.KF986054",72.5116603648741,13.9682218776526
"B.US.2007.COCE6096_B2.HQ217149",119.679932380038,-11.8637105168548
"B.US.2006.CH58E_B1.EU576452",113.88227620933,-7.78573869997367
"BF1.GB.2015.DEURF15UK004.MN703141",-80.0775100733549,46.6856930590548
"C.IN.2018.AIIMS709_70936B.MN703363",-182.64743436395,-39.0309020296379
"C.MW.2007.CH0200a.s.e18.KC149190",-158.347604189418,-66.8459004472404
"B.ES.1989.E1_5p1.GQ386792",126.39754212532,-4.03608228944832
"B.US.1996.0782m.36.MT853158",112.134170796027,-5.23969465052166
"B.US.2009.314_De08SbNE81IX24b.MH666212",103.810135566791,8.40825563410356
"C.MW.2009.CH1012_3_d0110_ipe017_80_32.MG899071",-172.459982642945,-50.2385997846031
"B.AU.1999.P7_TP1_GAG_65.OK533242",120.554959040226,-16.6913444190314
"B.US..5104_Enriched_p1_E13_S311.ON662462",102.770429911875,-13.9825897936275
"C.ZA.2006.CHV0004208_CAP129.1.15F12.FJ443203",-171.930033665742,-73.1911747487507
"B.US.2016.601_W23_2F_14.MH262785",120.37029440121,-3.45146292713427
"C.BR.2004.04BR013.AY727522",-158.289033982136,-65.2864930730376
"C.MW.2009.CH0848.3.d0194.25.32.KX217308",-166.380530249792,-86.9019106670239
"B.KR.2002.HP302LJW810754_10756_10758.KU896064",96.9162970027023,6.62825759006907
"B.US.2006.700010148_wk16_H6.KR423114",121.463393724207,-4.98719988538937
"B.CN.2012.214231.KX693598",102.678880288509,-10.4732968155537
"C.MW.2008.4707_G9.HM070808",-166.329891034392,-69.4048727598316
"01_AE.TH.2010.AE_Env_CR38_Jul10D.JN388228",-117.038825647445,180.993880753214
"B.US.1992.100155m.36.MH012564",121.910650330926,0.988288089768377
"B.CN.2012.543024.KX693528",109.268943622243,-11.977273828495
"C.ZA.2008.C.705010185.w24.180dps.e01.JX973139",-171.031924737613,-68.0457949987021
"B.US.2016.603_D14_D_P1_G10.MG196414",99.5151834542684,-9.9719826772896
"B.US.1999.7766FL19_54_50_PRO.JN786744",123.393852445393,-14.8904222758088
"A1D.UG.2008.DEURF07UG006.KC596073",-72.2020077908195,57.5871147966277
"B.US..9341_D0_LC_9_S60.MH633092",103.569621385831,12.8418377754352
"C.MW.2008.CH596.PL.030408.UT.11.KY112380",-157.696939771715,-46.9166473900401
"A1CD.TZ.2013.30196v25_env28.OM825540",-82.6889830132423,42.1056891773104
"C.MW.2010.CH0848.3.d0893.10.49.KX217732",-166.754148122043,-84.9513473594727
"B.US.2016.2669.LNMC.CAD.03142016.ENVSeq16.MK148561",116.201756413632,-4.10664211569424
"B.US.2000.WITO_flC1.FJ496170",107.533096240417,-12.5504371001513
"C.ZA.2007.705010078.3.d0032.ipe032.e12.MF500774",-159.404519965943,-47.0813576227712
"B.US.2003.574194_SGA19.KR868854",107.714535418386,-10.3208351385454
"B.US.2016.605_D14_D_P2_G5_E12.MG196531",112.140849308434,-27.4702501749712
"C.MW.2008.CH0848.3.d0135.60.34.KX217273",-166.258149035375,-84.8753866134546
"B.US.2009.45_09TA6.JQ609864",122.638981835388,6.46497457034876
"C.MW.2003.CHV0011154_0114A1.FJ444159",-159.991510485545,-60.8135177799797
"C.ZA.2017.093_PBMC_SGA14.OP121349",-165.833276729065,-69.8451532136733
"B.US.2016.A13.Q2.28M27H6.MH264418",103.584159523387,-11.7275556275783
"B.US.2018.9242_W12_10I24.MN090191",100.892888564609,-7.82721968858487
"B.US.2016.9244_rebound_S37_E8.MH576198",118.67109848881,1.21234235385821
"B.CA.2017.ART2p24100p1H7_78C1P1_392.ON816252",115.0463051567,-5.34112875513723
"B.US.2019.2319_BL_H1_1.MZ397132",109.750931602449,-1.10638630802259
"07_BC.CN.2011.58.08_21.KY346337",-165.363853690427,-51.5331552626106
"B.FR.1991.1639.KC699005",122.446550193937,-3.77235781222839
"C.ZA.2006.CHV0005995_CAP37.1.18F8.FJ443423",-155.817064054399,-58.1062586622434
"C.BW.2015.074P20114_w0_48.MK457812",-153.593351673228,-49.4093905130473
"C.KE.2010.20337v09_05R.MN791511",-169.974353522724,-69.3798634675193
"C.MW.2007.CH0200a.s.e15.KC149188",-158.347604189418,-66.8459004472404
"01_AE.TH.2012.40491v09_12.OM826415",-120.811073881403,178.813243133985
"B.US.2007.49GW07P3D8.MK385056",143.02655556725,7.37817130191255
"C.ZA.2007.CH0152_3_d0026_ipe026_15_49.MG900604",-173.246432381042,-33.6408196873854
"C.MW.2007.702010047.3.d0044.ipe037.e10.MF499640",-160.345770331799,-50.2327801806711
"B.KR.1996.KR5058_K1.AJ417411",107.790504433971,-2.6985552999213
"B.GB.2001.MM15.02.SGS.6.MT793929",121.959930185774,2.97419728671417
"B.US.2017.2303_EMDRp_42.MW754412",104.804427482562,10.136841342603
"01_AE.TH.2011.254036C01env06.KT185866",-129.112382679185,166.010067541275
"01_AE.TH.2007.AA098a07R.JX447882",-105.905719970008,184.784261948257
"01_AE.TH.2014.6031P00j.MT121730",-131.953645649559,178.788456239803
"C.ZA.2004.04ZAPS195B1.DQ164118",-168.188868442985,-65.13857232506
"02_AG.CY.2009.CY265.JF683806",-101.667268468647,67.4626679966784
"B.US.1998.1058_08_B18.EU578791",120.666736360189,-12.4430852937096
"B.US.2004.5539_F3.EU577949",104.024781097174,-4.69464087002055
"B.US.2008.9016_102208_plasma_7.KM353920",117.422700973932,-23.5200629890176
"B.US.2007.DONOR3.211.02A.P9G2.MN515535",101.744621307021,-19.3071453554207
"BF1.BR.2005.0008SP.JF804805",117.654124165373,-4.42192406923293
"B.US.2003.73739_13874_1.MH060766",121.497537863211,-4.85602153368617
"B.US.2007.BEKA5842_F2.HQ217107",116.253447853586,-3.36890061234912
"B.US.2006.C112912D12.KM259213",105.332645289719,-11.1501685827587
"01_AE.TH.1999.3152A12.D8.KJ953280",-122.0440928006,183.532555744869
"B.US.1990.INME0632_2C17.GU331683",120.401844307375,-9.19176662897165
"0107.CN.2017.nj111.MT347589",-156.086950223894,-11.1984343828485
"C.ZM.2005.ZM411_200411_2.GU329376",-159.53726188967,-47.585055924961
"01_AE.TH.2010.40007v09_10.MN792022",-119.102444698854,187.439718874129
"A1D.KE.2011.20314v14_02R.MN791476",56.2222545821688,20.0964517197084
"C.MW.2007.703010054_2A2.KC894106",-176.456582560116,-57.765329227654
"C.ZM.2002.ZM229M_SGA_D21.EU166597",-168.409210048917,-68.354665875578
"B.US.2019.5125WK26PL7B1.OM209540",111.210776677282,8.6250183697286
"C.ZA..B134_P_12.MK790904",-168.276986830556,-68.0387633641206
"C.BW.2015.074M20125_w0_222.MZ766694",-147.518699739139,-52.3606329712855
"B.US.2014.2E4D0pl1.5_S8.KX028529",113.888526031978,2.91461197439977
"01C.TH.2011.40134v20_env06.OM826846",-149.394247378111,-24.5222621473955
"C.MW.2008.1209bmL_C6.HQ595906",-170.811488471908,-65.5089137528681
"C.BR.2004.04BR073.AY727525",-166.642027898975,-59.1503567114432
"B.CN.2012.362419.KX693373",104.790822853331,-17.5387910416253
"B.US.2011.9083_081211_CSF_23.KM355056",117.715362809765,-22.5202076879472
"B.GB.2008.E214_E1.HQ595776",97.648993579278,2.98837077068853
"B.US.2008.DONOR21.126.02.P11B9.MN516281",121.067176376244,4.98434992560239
"B.US..603_CD45RAneg_p1_A15_S154.ON663082",99.3575342970537,-7.2083331245276
"C.ZA.2014.318_TF_SGA8.OP121508",-169.417307677768,-74.5680782109081
"C.ZA.2017.V703_0566_160_RE_con_s.ON890976",-145.810314674538,-50.4501463624653
"B.US.2014.2C4D00406.E4_S1.KX027976",102.434940340103,-2.84817322682454
"02_AG.GH..I_2496.AB485633",-93.9116381920166,81.7622619422302
"A1C.TZ.2008.CH0585.e21.MT420053",-112.621409048325,33.0525384476783
"01_AE.TH.2008.AE_Env_CR28_Jul08D.JN388192",-117.784336745222,183.137582973762
"B.US.2006.1_06B1.JQ609948",71.2757178516475,20.3747310479898
"CG.ZM.2002.35M_BML_11.HM036961",-163.621895431467,-62.6939596550738
"A1.RW.2005.R49M_175019_4.MT942771",-98.9526968513387,69.3884336094317
"A1.UG.1998.120MPC10.EU852953",-106.950872218672,79.8612948100208
"B.US.2006.700010135_135P_77.KR423027",89.3732272994763,-3.92996961415214
"A6.RU.2007.07_RU_SP_R526_IorII_B07.GU481496",-103.662361677353,87.3790003843582
"A1D.UG.2006.SR5FI10.KF986030",-62.8485140189318,51.9021478625013
"C.MW.2009.4017_CSF_Visit1_amplicon14.KC186276",-173.377747409569,-59.4448702762364
"B.US.2007.P120711E2.KM259587",114.736585145649,-13.2113193159471
"C.ZA.2008.503_06485_19.KT183173",-168.252259536862,-84.644865270389
"C.ZA.2007.CH0078.e.e76.KC148842",-158.855148268104,-47.5848668083024
"B.US.2015.A5340A07.w013.KX587265",110.398358168783,-11.9832928250239
"B.US.2004.H135v2e2_1_1.DQ410468",115.769706105907,-10.8698914097082
"01_AE.TH.2005.AA029b04R.JX447046",-125.786211675419,187.234477679666
"C.ZM.2012.ZM1123M_10Jan2012_1A_19_E.MT194467",-160.97192351018,-38.8689652998555
"B.US.2007.701010114_F6.KR423521",113.990180332341,-20.4577639730174
"B.CN.2012.35963.KX693351",94.7175477526842,15.3655000065131
"B.US..5104_TRBC1pos_p12_P6_p12_q4_S274.ON662543",102.770429911875,-13.9825897936275
"B.AU.1999.P7_TP1_GAG_66.OK533243",122.652106029875,-14.8879961582195
"C.ZA.2018.V703_3000_090_RE_pblib002_s.ON891092",-183.294714988856,-51.8033743888519
"C.MW.2009.9112i.0.6.MT861447",-163.484381516649,-65.34740616861
"01_AE...ID107VOA5_S348_L001_001.OP031592",-114.49974829446,174.152278947759
"B.US.2016.608_W29_H4.MH263182",98.6901888679103,-0.585914215237022
"B.CN.2012.2408121.KX693793",105.631301956128,-2.78387916243037
"01_AE.CN.2012.248_A11.MH672847",-117.998218619477,171.743712387356
"C.ZM.2003.Z185FPB30JAN03ENV5.1.GQ485337",-155.597050936419,-61.9179827541231
"B.US.2015.2C5W240422.C1_S3.KX028140",94.0060911174485,-21.1321530797089
"A1.RW.2007.R880_MPL_F62.KP223850",-105.058801328194,85.484230167517
"B.US.2014.2E5D0tit.B10_S2.KX028654",114.650580444225,10.4458980709121
"13_cpx.CM.2002.02CM_A1394.DQ845388",-100.961350852869,82.4969592487525
"A6.KZ.2002.02KZYUZ300413.EF589040",-101.990141221823,79.0181291982993
"B.US.2017.P3A_052317.15.MT998788",122.280751343603,1.43470397238705
"B.CA.2018.ART3_R2p3D9_Barcode9292_Cluster0_Phase0.MZ662612",114.736738531302,-12.5143091386815
"B.CN.2012.2092014.KX693002",105.397134952447,-10.4697257226759
"C.ZA.2011.CH0152_3_d1381_ipe026_35_08.MG901141",-172.966699368324,-36.0019467988734
"01_AE.TH.2000.3002B01.B20.KJ952248",-119.482815457933,179.255903038341
"B.US.2014.Pt2_DNA_33.KU678033",135.729317746417,-6.96523376116346
"C.MW.2010.CH1754.3.d0035.ipe021_16_ambcode.MF501413",-176.959965960195,-55.3005455420626
"B.US.2016.9244_W0_18M17_S86.MK115190",116.059346009286,-13.1108315390916
"01_AE.CN.2012.249_CD8pos_C9.MH672885",-123.638729047686,170.863082707169
"B.CN.2012.2358134.KX693679",108.9217599283,-2.38830053349385
"B.US.2013.IQA270.Urine.SGA1.KR182322",116.122773084048,-3.21811359454842
"C.MW.2008.CH0848.3.d0038.10.06.KX217049",-165.532371403304,-84.5185517783315
"F1.RO.1996.BCI_R07.AB485658",-82.375672026891,64.0524192837341
"C.ZA.2005.C.x.07.CAP88.4.21A10.KC863542",-171.81411640685,-66.1803667450458
"B.US.2003.L8152.FJ469742",117.663059286843,-14.7693497144296
"B.US.2008.DONOR5.236.22A.P7D16.MN515709",114.363419243261,-4.16107765677261
"C.MW.2009.CH1012_3_d0246_ipe017_30_34.MG899165",-168.582210248927,-48.5040488946911
"C.MW.2010.3040_Plasma_Visit_1_amplicon25.KC187307",-160.961837001072,-36.1656019324408
"B.TT.1994.SC33_4D11.EU576939",114.855295282758,-7.69765432985429
"C.ZA.2007.503_02660_2.KT183095",-167.586423244133,-51.3378506564336
"07_BC.CN.2010.58.06_24.KY346285",-159.903678937838,-42.4040790074258
"C.IN.2015.329_15_D1.MK076625",-171.651130062313,-26.9894464346916
"C.ZM.2004.Z185FPL1OCT04ENV2.1.GQ485403",-156.749584753445,-57.2860300113386
"B.US.2006.CH0040_3_d0032_ipe032_5_28.MG900094",125.553053615098,2.00806924846329
"B.US.2018.9252_W2_2B9.MN090641",106.177188502408,-30.3768060009201
"U.CM.2006.KM34BlR6.JF706450",-69.6122012517367,59.0349863439311
"C.ZA.2008.BP0016_18.JQ352788",-178.935614070778,-22.4063845410195
"B.US.2008.P15supe_B6.JF421364",114.59766731245,-11.8915924175267
"C.MW.2009.4002_Plasma_Visit_1_amplicon6.KC186972",-165.315122167736,-73.6563644222258
"B.US.1998.Z02_A7.EU577406",121.474608250397,-14.6280254352646
"B.US.2007.WAROA6.KC312389",109.734434565355,-27.1857633083188
"C.MW.2009.CH0694_3_d0358_ipe018_70_17.MG898252",-165.459783090392,-59.8932967171081
"B...Pat8day169clone16.KT452446",121.001136876444,-1.35359818952803
"C.MW.2007.CHV0008293_703010054_G6.FJ443806",-176.456582560116,-57.765329227654
"B.US.1996.62615_03_p39.EU575604",126.966669024672,-2.06139297420404
"B.US.2012.N8261_3B3.KU901889",125.104031408784,-7.46078278931895
"C.BW.2015.074AP11913_w0_115.MZ766787",-164.369489233957,-62.5563040196923
"B.US.1993.102407m.4.41.MH013117",114.944132647489,-18.4979040209401
"B.US..5125_TRBVneg_p1_C18_S240.ON663013",117.701022157193,2.73349836265833
"C.MW.2011.CH0848.3.d1120.10.50.KX217808",-167.595488013417,-88.1663763113023
"01_AE.CN.2012.250_C4.MH672913",-126.196388770519,192.909602362924
"B.US.2015.2E4W120721Pl5.C8e_S2.KX028550",114.79940461965,7.01077125171773
