"","points.1","points.2"
"B.AU.2006.P6_GAG_81.OK533150",100.339304249141,-4.95008611911658
"B.US.2008.DONOR19.273.33.3L3.MN516177",100.280879200837,11.4598423703251
"C.ZM.2007.ZM634F_24Jul2007_SC_10_N.MT195387",-172.4525526349,-60.9509463825525
"B.US.2004.6064_14.EU578033",96.1869783626429,-10.1777300266526
"C.MW.2008.CH0694_3_d0032_ipe018_10_58.MG897931",-165.307140119202,-60.4979145841581
"01_AE...eCLEARVOA_84ID107_S47_L001_001.OP031530",-115.60784714959,173.448867431788
"B.US.2008.B.700010470.w24.174dps.3_A11.JX972315",67.1849801733474,8.81174024767032
"B.US.2010.9040_100510_CSF_4.KM354521",111.393842951308,-6.13735935784595
"G.ZM.2003.8M.PB.2101.KY229538",-101.407834971463,89.516170634272
"B.US.2005.1632_TA5.HQ216889",116.347793912175,21.3856803557233
"B.US.2015.BVP4tCD4Rep1.5.B5.p7c4.KY057542",116.439000526773,-13.538609472894
"C.ZM.2005.ZM395_200395_3.GU329237",-160.943004065955,-71.9168461404292
"B.US.2013.IQA269.PLASMA.SGA7.1.KR182274",111.701627126144,-4.13869746055692
"07_BC.CN.2003.33.16_13.KY345869",-152.12135165902,-45.9313447749116
"D.UG.2005.0B190049_3_B23.JX202966",56.8318817767478,18.0182181121515
"B.TT.1993.QH0016_M.AF277059",105.443894805144,-6.46977837858031
"B.US.2001.REJO_D19.EU576713",128.746404194227,-3.25327386808758
"A1.RW.2006.R1141M_25OCT06_O9.KX983683",-106.930745927451,82.5165737086551
"B.AU.1999.P7_TP2_GAG_2.OK532463",118.31197248583,-21.751448757742
"01_AE.DK.2019.ID130p1A11_S250.ON542633",-111.483319204583,171.237886162029
"B.CA.2004.HDNDRPI034_3F14.GU938293",122.545233671915,-9.21588723898544
"B.US.2005.STCO_C4.KC312463",110.960894269678,17.6220767179965
"C.MW.2010.703011244.3.d0435.ipe015.3.12.MF500597",-162.738753195357,-58.4318000878554
"01_AE.TH.2013.40737v0A_env04.ON959632",-112.242588659833,175.760708308655
"B.US.2016.A07.CD4T.C2.34E10.MH264114",100.915345250624,-9.18053898725609
"B.US.2004.C62v1e5_1.DQ410538",122.473383845694,-21.1987015584916
"B.US.2013.2275EM49.KY778416",118.491528802255,-20.1380012245323
"C.MW.2008.CH0848.3.d0049.10.07.KX217137",-165.822176682005,-85.8589077900749
"C.ZM.2011.ZM1123M_28Jan2011_CP_18_E.MT194533",-167.729886380259,-38.353258757687
"C.MW.2008.CH492_SGA.1H1.KY112341",-152.809018475263,-65.9665888977683
"B.US..6937989_V2_E10.4.ON014857",92.7045087354971,-4.16870952428774
"B.US.1993.1730m.34.MT861263",123.899990116237,-10.5462320812254
"01_AE.DK.2019.ID130p1H10_S265.ON542638",-107.844168246203,173.869039170096
"B.US..9341_D0_LA_3_S3.MH633059",114.589452192286,19.516580458349
"B.US.2013.G3W5.MG888665",125.984646263688,-6.42219946824851
"B.US.2012.9097_032612_CSF_1.KM355159",115.454554729725,-8.69157404521865
"B.US.2019.5125WK26PL9G19.OM209568",109.915529715162,8.77464219579637
"C.MW.2009.CH0694_3_d0358_ipe018_70_20.MG898255",-166.245116356419,-61.3238292731403
"B.US.2016.9242_wk2_10_A11.MW060514",98.9543410958363,-7.09265576619015
"C.ZM.2004.10M_BML_3301.HM036742",-172.19691591435,-47.3113489703706
"63_02A6.RU.2018.18RU07GA.MW119267",-85.4459070462778,60.878040268219
"A1D.KE.2011.20314v01_01.MN791443",52.4561387186306,18.5770918049825
"01_AE.TH..3126A02.D31.KJ953019",-133.412741565495,193.4641738113
"B.US.2003.04013291_1_B5.GU330509",112.042506019055,-4.83783481047334
"B.US.2010.9062_121610_CSF_8.KM354838",113.182270181147,7.19948123254725
"B.US.2008.9016_011408_CSF_22.KM353856",116.657867228098,-22.7521538180549
"C.MW.2010.CH1754.3.d0105.ipe021_45.MF501605",-174.283092598907,-57.5700513207135
"B.US.2007.04013448_8_B3.GU330871",68.2456502230172,10.8491148260402
"B.US.2014.2E1W4TIT0408.F3_S7.KX028304",106.789666940523,-8.66823630297104
"B.CN.2005.050733.MK053963",109.678701397799,-5.22711653064154
"C.KE.2011.525_KE.KU921808",-168.08967956639,-50.1866394960321
"B.US.2015.P1_030915.19.MT998698",121.041841978215,-1.01042598701569
"B.GB.2002.MM24_d0209_ipe0027_SGA_18.MG902121",116.89283240768,-2.21136666889189
"B.US..5125_enriched_p1_J21_S14.ON662703",109.915529715162,8.77464219579637
"D..2009.N320b_p1.JF680926",-69.2674203152365,44.9811113657433
"B.GB..PE1313.AJ286339",113.565541751875,-14.4901704543887
"A1.TZ.2014.30507v24_env02.OM826782",-106.525452857813,73.0516236902751
"B.US.1991.100307m.4.8.MH012634",110.560789362295,-15.0862787037521
"C.MW.2013.CH1012_3_d1544_ipe017_25_44.MG899806",-162.929966957175,-47.8807864935637
"B.US.2009.1675PLASMA07OCT2009.P16E24.KM081908",123.391861800197,-8.72505991191935
"B.US.2005.USPI55751EI3394y05101pcWG2B6.JN024444",103.583131385216,-11.6796241773756
"C.BW.2015.074AP11611_w84_59.MZ766593",-167.790882862528,-26.3134262262577
"B.CA.2004.HDNDRPI034E14.GU562184",128.116470895129,-6.92713489354835
"BF1.BR.2010.10BR_SP035.KT427809",-51.2157849792371,52.6908872339724
"B.CA.2004.HDNDRPI034_3A26.GU938213",122.743917468716,-8.5086242656981
"B.PE.2019.V704_0893_180_RE_NT_pblib002_11.ON980861",95.2530428533359,-4.31642764894537
"B.GB.2003.MM24_d0466_ipe0027_SGA_7.MG902151",115.866964462402,-1.9175180430578
"A1.KE.2006.06KECst_017.FJ623488",-94.0146622526414,78.1868869318466
"C.ZA.2007.C.x.07.CF17D11.KC863622",-176.864455634969,-58.4272569564948
"01_AE.TH.2007.T502102_sga12.HQ691009",-126.266078409667,183.94286875157
"B.US.2016.9252_wk12_4_M8.MW061501",105.070439782939,-30.4411125616613
"B.US..s35_d39_c09.EU604582",106.815188735671,9.77970758482063
"B.US.2015.B155.2.d.P3.E10.4.9.16.e8.S56.KY113597",96.1962927914187,0.140586348291194
"B.US.2006.1_06C5.JQ609957",68.6314269810729,12.9181661719765
"B.US.2004.DIGA3757_B11.HQ217171",96.763704629625,5.40065623890864
"B.US.2016.9243_W0_11E24_S49.MK114998",100.135496454298,-6.24900222083988
"B.US.2016.01014PH357Wes23HG15BC14P2.MT307757",115.997518489453,-9.8822786107613
"B.US.2016.9243_W0_3F2_S7.MK115047",101.50705560737,-7.93972523732478
"B.US.1995.USPI90770EI15y95071pcWG2B7.JN024300",129.923381850765,-0.339670518867003
"42_BF1.LU.2006.luBF_18_06.EU170139",77.7674120357562,2.20429588599909
"C.ZA.2010.CH0152_3_d1311_ipe026_35_21.MG901041",-172.356830810015,-39.3097275082744
"B.CH..HK_JIDLNBL_S109.MT155342",119.604934771071,-12.8734624715826
"B.US.1991.0489i.1.15.MT861269",120.115973735543,-5.13739371525339
"B.GB.2003.MM33.03.SGS.9.MT794341",115.169919944105,-7.81157813871953
"B.US.2007.700010333_D9_S.HM638466",78.5104001827359,24.5436245146695
"B.US.2007.MCST_A12.KC312573",111.454383142343,-29.245108033849
"B.US.2008.CH0040_3_d0666_ipe032_5_49.MG900370",124.536328278989,1.97582208574121
"B.US.2010.9040_100510_CSF_5.KM354522",112.660514476027,-5.38802054143359
"B.US.2019.5203WK34J24.OM206279",128.740432176788,-5.09389355371524
"01_AE.TH.2010.254019P00f.KT185956",-117.883416301335,186.326108361764
"D.UG.2007.0B191647_3_A1.JX202976",57.0901615925114,12.0845763044299
"D.UG..DM6_21.EF575434",67.4119289423338,14.8109739505062
"B.US.2008.CH77d592_H3.FJ919967",109.469671298275,-7.91699777881664
"B.US..MACS2BR_13.AF491737",117.354644617412,-8.23224502848696
"C.BR.2010.10BR_MG040.KT427674",-157.864290143087,-47.2526928827061
"C.MW.2009.703010505_w78_29.KC247647",-170.55023646417,-53.276305361072
"B.DE.2016.9255_wk2_9_L23.MW063069",105.318939664243,-13.3622280397386
"B.GB.2003.MM15.14.SGS.8.MT793996",117.641128834173,-4.51537361819964
"B.US.2006.700010081_81P_2G7.KR423687",106.630831522684,-4.96439488176254
"B.US.2006.700010019_B.x.06.CH19_SGA_C3.KR423708",120.483873284333,0.721584036096751
"C.MW.2009.CH0752_3_d0363_ipe023_7_31.MG901570",-168.640816616408,-29.7465447848681
"B.US.2004.A1P268C3.JQ251052",128.82470709702,-10.7733194061205
"B.US.2016.PID1079.PBMC.CAD.04252016.ENVSeq11.MK148650",120.558160972168,-3.03269742440822
"B.US.2016.9242_rebound_R5_1.MH576399",97.5489803318984,-7.8704743525142
"01_AE.TH.1999.3184A08.C7.KJ953427",-131.515601630818,192.631449616808
"B.US.2016.9252_W12_12F15.MH575631",105.070439782939,-30.4411125616613
"B.US..603_CD4_p3_G11_S96.ON663248",98.0802576077326,-12.4153459631443
"C.ZA.2010.CH0152_3_d1311_ipe026_35_26.MG901044",-170.870848000584,-34.7950628145172
"B.US.2011.1853CDNAPBMC22JUN2011.P14G8.KM082099",113.178494407142,8.38989642288437
"C.MW.2007.CHV0008465_703010159_D3.FJ443639",-150.899301565226,-47.8688802773355
"C.MW.2012.CH1012_3_d1488_ipe017_70_39.MG899675",-166.605753250888,-51.8722416677642
"C.ZM.2009.ZM1123M_04Apr2009_1Y_2_E.MT194450",-165.472492850542,-41.3172081998843
"C.ZA.2003.03ZASK120B1.DQ011176",-176.974952884109,-25.3628642946343
"20_BG.US.2019.5108WK24K13.OM203902",-91.7511004995874,88.6731343329751
"C.MW.2009.4002_Plasma_Visit_1_amplicon25.KC186965",-170.804045009636,-79.0840777211908
"G.NG.2015.AC13A_D5_HIV_1G.MN944242",-105.211406090815,79.9975012500717
"B.US.2004.CE161FL3726.KX156576",106.745912626293,12.6411196766647
"B.AU.2000.P5_GAG_SCR_3.OK532632",119.130903893794,-3.43574138348432
"0107.CN.2020.HB010014.MW728360",-122.268251813791,150.492895478686
"C.ZA.2006.CAP206_3160_056wpi_45.MK205872",-181.877393668605,-54.889830601251
"B.US.2015.A5340A07.w013.KX587276",108.500538025674,-12.0085352491838
"01_AE.TH.2009.AA111a_WG8.JX448066",-125.868126172193,171.666695972571
"C.MW.2016.103622.MT781702",-170.504328150765,-42.0364990246631
"C.ZA..X235_Plasma_19.MK791131",-175.098085435488,-52.0266127596993
"A1.RW.2005.R59M_175014_3.MT942746",-101.392966778088,64.6299882482478
"B.CA.1997.CQLDR03A13.GU562061",126.625262153206,-4.57465607753046
"C.MW.2010.CH1754.3.d0049.ipe021_36.MF501506",-179.106045930175,-56.3576859146005
"C.MW.2010.703011244.3.d0375.ipe015.3.39.MF500579",-161.936583477884,-51.8503868685242
"A1.UG.2007.0B191845_3_S14.JX203055",-99.5674257645999,95.0222638363715
"B.US.2019.MOWM.16.THD.E3.OL519740",107.239106267735,-4.14981415054655
"B.US.1999.AD17_G14.GU331446",119.353994542623,-18.4510413672011
"C.MW.2012.703010505_w246_34.MF353013",-171.056656375144,-55.6703126280054
"01_AE.DK.2019.ID135p1A1_S324.ON542661",-132.216988488661,181.091889647988
"B.US.2009.9040_121709_CSF_21.KM354551",112.452262046447,-6.4158027255501
"C.TZ.2008.CH0457_8c.KT220794",-178.472038650374,-59.6540576201898
"B.US.2005.P11_DAY_1.FJ653597",114.91363516641,-1.23747025910731
"B.US.2010.854828.JQ182929",73.9112162031456,27.618309709827
"B.CA.2016.ART1p24100p1A7_25C0P0_479.ON816086",121.972234089568,3.02179288767203
"B.US.1985.Ba_L.AB221005",110.629340446544,-24.2715274827388
"B.DE.2016.9255_W0_6J22_S42.MK116148",105.153394118085,-13.7493087656823
"B.US.2015.1HC3W4012016_F1_S17.KY324238",96.9242256424049,-8.41923875389088
"B.US.1993.1348i.2.23.MT861376",123.142265603361,-8.36938858632751
"C.ZM.2005.ZM379_200379_3.GU329109",-168.076983782502,-33.2101338332205
"B.GB.2005.MM33.13.1D6.MT794214",115.338371250609,-8.93663155291105
"B.US.1998.1058_08_A12.EU578776",119.64502836296,-11.9115211517269
"C.ZA.2009.CH0152_3_d0621_ipe026_2_29.MG900929",-174.097033509072,-33.9258173656962
"B.US.2015.2_3BVP12rCD4Rep2.1_F7.p1b11.KY057433",87.3893199661046,-4.07252777827132
"C.MW.2008.CH492.PL.031108.BE.6.KY112305",-159.298409077732,-56.5003396901991
"C.MW.2010.CH0752_3_d0905_ipe023_4_76.MG901847",-169.687381239645,-30.9414491502672
"B.US.1998.9031_19_p12.EU576093",131.713541697889,-13.5614451414885
"C.ZA.2005.CHV0006023_CAP84.1.00H5.FJ443451",-180.598061489414,-54.0759091062761
"B.CH..ZEnv16_1202_7.KU600818",120.208124385117,2.65858993157224
"01_AE.TH.1999.3067A08.A5.KJ952695",-118.409158940276,186.620106266542
"B.AU.2000.P2_PBMC_BSL_066.OK532896",110.433962911872,-3.44466519990333
"B.US.1998.1059_09_A8.EU575380",122.171402593603,-4.58213336212574
"A6.RU.2011.CHREF12.MH604115",-115.161276846233,75.2807338501218
"A6.RU.2007.07_RU_SP_R526_IorII_A05.GU481488",-105.470625855631,88.6710171659563
"C.MW.2008.CH1012_3_d0031_ipe017_100_62.MG898955",-172.173620578889,-49.1796068985013
"C.TZ.2012.30812v14_13.MN791963",-165.935908362015,-44.9325237666636
"B.US.2007.701010108_E_E3.KR423827",97.1776042157716,6.3462955369633
"B.US.2009.59GW09P3G10.MK383617",137.097377661809,7.97678232923667
"B.US.2006.CH40E_M2.FJ495810",123.551429055205,2.78804727781674
"A1CD.TZ.2011.30196v17_ENV33.OM825349",-80.7671350395787,41.3078137032846
"C.MW.2008.3305bmL_G2.HM070624",-160.459493177503,-56.0605152593443
"C.MW.2009.4041_CSF_Visit_1_amplicon6.KC186401",-167.355868337872,-54.9193736487534
"B.US.2016.9244_wk12_9_P3.MW061190",114.810804214973,-18.7493228994105
"BC.UY.2002.02UY_TRA3026.JN235957",-169.652494682574,-56.1865537834529
"C.ZA.2005.CAP063_63.29wks.B2.MN635387",-161.777485476752,-72.3527405590444
"01_AE.TH.2012.40363v17_env01.OM826267",-125.103605971655,187.564585415146
"C.ZA.2011.CH0152_3_d1360_ipe026_30_13.MG901107",-171.131986633783,-38.545148782633
"C.ZA.2007.75_D4.KC863083",-173.726767213289,-60.4370556010604
"A1.RW.2006.R1141M_17Oct06_3F3.KX983653",-107.159475887608,82.7030363888502
"C.MW.2010.CH0752_3_d0878_ipe023_5_43.MG901809",-170.325039176032,-27.6526422997717
"A6.RU.2007.07_RU_SP_R526_IorII_A39.GU481487",-107.76980059535,88.7947165959991
"U.MW.2009.4009_CSF_Visit1_amplicon6.KC187229",-102.241058899632,34.2077527707378
"B.US.2014.21.07.2A9.KT986607",90.2317772487171,-18.4530636439054
"C.MW.2010.052_1168_I_G8.KC634134",-166.815886974573,-71.9911220920964
"B.US.2009.701010504_E1.KR423626",104.261643033598,12.389620963482
"C.ZA.2007.CH0078.w4.e0019.KC148990",-162.530807815043,-45.618704968418
"B.CA.2018.P1Ing_13p1G6_B71C0P0_491.ON816759",121.546379539656,2.96238354314108
"B.GB.2006.MM39_d0831_ipe015_SGA_1.MG902719",122.023858486765,-10.5832926970502
"B.US.2008.CH728.PL.280708.UT.12.KY112433",117.203034783429,-4.10358595669116
"B.US.2002.04013211_3_A13.GU330334",132.368473669169,-5.0115866247674
"B.US.1997.9076_08_A13.EU576195",115.829086880938,-10.2232255351426
"C.ZA..X223_CSF_7.MK791053",-177.198151845805,-62.3762444002614
"B.US.2008.DONOR21.126.06.P12I21.MN516335",119.660970247106,5.08547643738778
"A6.RU.2011.AHIN3H9.MH604483",-99.4553959285795,87.5241146046702
"B.US.2008.DONOR19.132.09.P11J12.MN515992",99.8552909699376,11.5184157969982
"01_AE.TH..3127F6.D7.KJ953082",-135.772430111866,166.386316343239
"B.FR.2019.CYPO.163.MN690626",95.7998735596242,-3.10205622034685
"B.JP.2005.DR7060.AB588307",118.255453179612,-12.2973112909134
"B.US.2015.A5340A09.w006.KX587331",100.407657132407,1.40478242040109
"C.KE.2011.20337v16_env27.OM824770",-176.325923218741,-73.3053715800017
"B.US..MACS3LN9.DQ976404",112.47568178219,-7.41169458203517
"C.ZM.2005.ZM394_200394_16.GU329229",-160.634134971347,-12.9143092114859
"C.ZA.2010.CAP357_3101_034wpi_MN0012.MK205755",-167.938653512601,-70.8310116795118
"A1.KE.2010.20263v01_env09.MN791380",-104.935133942566,92.074065064381
"C.MW.2011.CH0752_3_d0991_ipe023_3_51.MG901925",-167.37020478401,-32.5763797276506
"B.US.2006.9001_062106_CSF_14.KM353635",118.591139260141,-3.97583015820804
"B.US.2014.21.07.2G1.KT986620",105.170730900346,-15.755431247291
"B.US.2014.2E5D00723Pl5.H4_S3.KX028634",111.853648108618,7.26068927487211
"B.US.2004.ES4v1ed13.DQ410075",128.536691850298,-3.18688594594104
"C.MW.2011.CH1012_3_d0800_ipe017_50_08.MG899478",-170.796460112433,-57.7544045166103
"01_AE.TH.2008.AA060a_WG3.JX447362",-126.148369755165,176.766995757554
"C.MW.2009.CH0694_3_d0438_ipe018_10_63.MG898317",-166.519201730367,-57.1446628203119
"B.US..B207_CD45RAneg_F15_S164.ON664236",126.149362225685,-16.7297785896112
"B.US..653116_4.55ypi_SGA22.MT457802",118.096622767925,-12.8574656741033
"B.US.2015.1HB3D0102915G10_S64.KY323911",118.778900576069,-11.7673287945331
"B.GB.2003.MM34.01.SGS.538.MT794687",106.801455954299,-25.2899639571657
"A1.KE.2000.MSA4069.AF457080",-109.515282695164,79.5321257562766
"A1D.UG.2014.10739v02_03.OM824581",-69.2484277173095,51.2534282031319
"B.US.2015.B155.1.c.E8.S83.KY113708",112.806202360941,-17.4653940500723
"B.US.1985.CC101_14_12.AY357433",124.918595519718,-0.879183784171052
"C.ZA.2008.CAP206_4250_173wpi_0D12.MK205906",-175.02784507586,-40.2165857247459
"B.CA.2003.PSL024D5.GU562289",108.841821196844,1.56416780703297
"B.US.2015.DONOR2.A5.3.p8e5.KY612813",114.226867950053,-18.286421269047
"B.CA.1998.ACT54869022C9.GU562014",109.638827686386,-8.52764134202252
"B.DE.2016.9255_W12_12D8.MH575381",103.815941924751,-16.1799905698041
"B.CN.2012.36271.KX693387",116.531523934071,-7.28509885325234
"01_AE.TH.2005.AA107a_wg10.JX448020",-122.155790769461,170.874822362651
"B.US.2019.8074_V7_E11_1.MZ397122",80.7779793776345,-13.5607613628307
"A1C.ZM.2005.ZM380_200380_6.GU329125",-151.727192451809,-45.0870696898432
"B.GB.1991.E21LnD17.JF706394",114.212920273561,-13.0601886523087
"B.US.2013.2470PBTM21.OL873095",97.3356492829769,-9.62854952444763
"B.US.2015.A5340A12.w006.KX587420",118.967648213005,-13.5095175851377
"G.ES.2008.X2558_F9.JN054284",-90.1438805415695,63.8315660235588
"B.US.2016.9252_rebound_S69_C2.MH575693",109.492253380885,-30.2953074581575
"B.US..AC160_T1_Day_22_Dom.EU616639",111.773583576399,-4.28602644057226
"B.US.1992.102605m_7.MH013185",118.254219220637,-13.9213809014103
"C.MW.2009.4026_CSF_Visit1_amplicon37.KC187435",-173.11544520177,-52.1611070809029
"B.US..5104_Enriched_L16_S241.ON662429",101.165094283787,-13.2927309725075
"C.MW.2012.CH1754.3.d0804.ipe021_30.21.MF502107",-179.197909952205,-51.3311038090801
"B.US.2019.TSC139V2PL1J24.OM209954",120.197778130051,-14.3041688241804
"C.MW.2008.CH0848.3.d0038.10.62.KX217080",-166.958120552076,-84.8717575508541
"01_AE.TH.2009.254004C01Rf.KT185988",-125.998730033794,182.398199494624
"C.MW.2010.CH0694_3_d0695_ipe018_20_4.MG898350",-167.890216400353,-54.2702615327598
"C.ZA.2006.CHV0007319_CAP177.1.11TB8.FJ443518",-180.76587958903,-59.6967169892653
"B.US.2008.700010610_G5.KR423294",113.833307792708,-11.7607844145378
"B.US.2009.M2P6229D4b.JQ250858",112.946644627311,-11.9062147486484
"B.US.2004.H1P271C1.JQ251151",120.681621912781,-8.47404755594101
"C.MW.2011.CH1754.3.d0441.ipe021_34.MF501797",-173.664392602914,-59.3021380473131
"02A1.PK.2015.PK025g.MT395487",-98.4738724788369,72.4193993199837
"B.US.2001.REJO_flA2.JN944913",127.46546103747,-5.65521041017453
"B.US.2010.57016.JQ182879",119.926310013605,-11.832852196731
"B.US.2015.1HB2W4103015A1_S69.KY323868",102.616059261056,-6.18412803220452
"C.MW.2008.702010432.e20.JQ779237",-159.926612636463,-59.3547970164643
"02A1.PK.2014.PK006.e65.MT420088",-98.3636377930761,76.761255004033
"B.US.2019.5210WK26PL4B21.OM206455",102.752258776786,-3.2722159376163
"C.ZA.2012.CAP357_4230_148wpi_MN0005.MK205821",-168.090908734114,-69.2585497994526
"C.ZA.2013.186_TF_SGA10.OP121441",-168.02683380706,-54.4548368330096
"B.US.2016.B207_Q6_I18.MT191204",122.360945345174,-20.8521320223164
"A6.RU.2008.08_RU_SP_K84_V_H1.GU481327",-101.835091616944,83.3967508007101
"B.US.2016.610_D14_2B_22.MH263244",123.927797308877,-10.7252135986733
"B.US.2019.5111WK26PL13A15.OM203993",106.259763382833,-9.79937717467106
"B.US.2018.5101_wk2_4_O1.MW059224",64.1282647776859,2.59363686793746
"01_AE.TH..5377P00Rt.MK867563",-120.227978707407,173.475628168696
"B.FR.1993.15314.AY535502",113.878496655658,-10.9473972808802
"C.ZM.2009.Z331F_15Apr09_PL_NFLG_SGA8.KR820312",-188.185462118736,-47.234861529889
"C.MW.2008.4403_D12.HM070691",-168.006439299119,-61.7400106642029
"B.CH.2007.T6SHCS604SGA_19_T6.KX792733",121.620566872877,14.8363178649339
"A6.RU.2008.08_RU_SP_H386_IV_26.GU481117",-100.278246883903,91.693059516658
"B.US.2017.2286_TMDRp_23.MW754130",110.997488519749,-12.1813547811251
"C.MW.2011.CH1754.3.d0501.ipe021_39.MF501845",-171.093653706809,-62.4201886813318
"B.US.2013.CP02.KX505583",65.130712196755,25.9688536257256
"B.US.2016.610_D14_MA15.MH263271",123.927797308877,-10.7252135986733
"B.US.2019.5114WK2PL10K3.OM204531",108.483022053171,-7.60258983242314
"B.US.2016.B207_GAG_CD69_J9.MT191178",121.900059714772,-18.1226459151296
"A1.UG.2010.10435v09_06.MN791292",-103.853869551587,82.2360953517071
"01_AE.TH.1999.3184A08.B8.KJ953413",-130.282983093418,191.427842254456
"B.US.2015.1HB2D0102615C5_S17.KY323830",114.768334592845,-0.272691414005956
"B.DE.2016.1HD8KD0062916C6_S76e.KY324760",124.489398081132,-20.0342019215177
"01_AE.TH.2012.40512v15_ENV24.OM826509",-125.186044929826,179.070193062314
"A6.RU.2008.08_RU_SP_H386_V_C6.GU481146",-99.4943133920614,91.3353352245184
"B.FR.2019.PIQU.30.MN690714",94.3998897353265,-1.20316082032922
"B.US.2006.Z95_p5.HQ218050",108.615776803873,-7.36462544149058
"C.ZA..B154_CSF_13.MK790927",-162.060608538901,-61.7484252186027
"C.TZ.2008.CH0457_w08_e27.KT220865",-177.902639525762,-59.4109298672015
"B.ES.1989.D2p1.GQ386777",125.742744161981,-7.20449964308232
"01_AE.TH.2011.40007v19_env08.OM825753",-123.693336793134,181.656221262501
"B.GB.2004.MM34.08.SGS.11.MT794743",109.255421444979,-27.9801353466693
"A1.UG.1992.92UG037.U51190",-99.1133779465451,71.7491841533112
"B.CN.2012.362429.KX693381",107.5374663699,-9.54272505214093
"B.DE.2016.9249_pre_L5.MH575807",111.145392775428,-4.19966474292647
"B.US.2005.04013396_0_B17.GU330716",112.207157161827,-0.301569858784201
"D.UG.2006.927FI8.KF986097",52.1874804499874,19.5128445039218
"C.ZM.2011.ZMN133M_16Nov2011_2A_10_E.MT195516",-170.220162723697,-70.4536167217471
"B.US.2016.9241_W0_13B14_S86.MK114657",89.875563854575,5.83301439715922
"B.GB.2003.MM34.01.SGS.532.MT794685",106.720639257905,-25.4975774707487
"B.CH..NAB08_2G12_I_wk5_cl_3.EF643694",128.738087807978,-12.3492395541579
"C.MW.2010.CH0752_3_d0699_ipe023_7_27.MG901744",-171.196863990815,-29.0758129361418
"B.CN.2009.CBJC515_20090519_12.MF591683",103.248527271332,-7.85740087974746
"C.ZA.2003.C.x.03.Du123E12.KC863264",-171.272590690706,-46.2483119069325
"C.MW.2010.CH0694_3_d0896_ipe018_20_96.MG898528",-165.277691195032,-58.4978303586876
"B.US..711.w004.c.3.14_g1_S85.KX984891",112.201611776728,-9.1240681982725
"B.AU.2001.P3_B1Wk1_INT_78.OM177103",118.682806022718,-3.29793759577706
"B.NL.1989.H3_20_8F3.EU744069",128.098328356166,-0.0839211384417074
"C.MW.2008.CH0848.3.d0078.30.27.KX217188",-167.400098432949,-85.1229436629628
"C.MW.2010.CH1754.3.d0014.ipe021_6.MF501263",-174.596726677851,-57.9910933994418
"B.US.2009.9018_122209_CSF_7.KM354065",113.994037351272,-8.7757725740043
"C.MW.2009.CH1064_SGA.2D5.KY112043",-165.373677509104,-84.5423658829283
"C.ZM.2002.21M_BMR_204.GU939147",-159.670159182577,-69.4318257262158
"B.NL.1996.H4_137_3B2.EU744132",124.589209745074,-3.70358185225397
"B.US.2007.700010246_E_B15.GU331004",114.628763051855,-23.6888552156799
"C.ZM.2011.ZM634F_18May2011_1A_24_E.MT195375",-168.622446429257,-66.6108758291591
"C.ZA.2016.079_PBMC_SGA5.OP121295",-166.356219490789,-36.5918363300133
"B.US.2007.P013113B10.KM259259",122.483886301253,-4.10805609359003
"B.US.2009.B.700010040.w169.d1197.3_C5.JX972365",131.538135443833,-6.95916339158565
"B.US.1992.102605i_35.MH013150",116.295658433674,-7.9327155447002
"B.US..702.w005.c.4.KX984474",110.141188682668,4.65564850611787
"B.US.2013.IQA291.PBMC.SGA1.KR182465",109.665459904087,-3.81984213240981
"B.US.2002.AD77_A15.GU331554",112.012725350773,-9.49571442521658
"C.BW.2015.074C31012_w65_389.MK458153",-164.553358227995,-48.8033836214227
"A1D.UG.2013.10753v0B_04.OM824602",48.4755593609561,13.318015094037
"01_AE.CN.2007.BJOX025000.e29.KM218068",-127.950238960245,196.821684842186
"B.GB.2003.MM33.01.SGS.22.MT794261",115.310568763996,-8.6129326367323
"B.TH.2010.4011P00Rd.MT121494",107.848537157052,-16.5125294232838
"01_AE.TH.2016.4028PUV1_env09.MT121547",-130.89238969419,175.512550665082
"B.US.1993.100504m.5.MH012750",117.911149383907,-9.26344505074186
"C.MW.2009.703010200.3.d0696.ipe018.e11.MF500019",-162.247552562956,-64.0757743539022
"01_AE.TH.2012.40435v01_12.OM826336",-115.070957667292,176.347250626899
"C.ZM.2011.ZM1047M_08Feb2011_CP_27_E.MT194266",-168.071034663329,-68.0056736630007
"B.US.2007.P070112F7.KM259450",122.427928765854,8.67506983194008
"B.US.2019.5125WK2PL8G22.OM209606",109.915529715162,8.77464219579637
"B.US.2016.9252_W12_12C10.MH575636",105.070439782939,-30.4411125616614
"B.US.2016.9252_W0_12B22_S45.MK115711",109.666984916044,-29.2612705497921
"B.US.2004.USPI71101EI181y04111pcWG2B10.JN024270",117.018143119556,-8.303521840853
"B.CN.2007.BJOX007000.e08.KM217689",107.795021724471,3.66646763845961
"B.US.2016.9242_W12_12I18.MH576354",98.8474064602289,-6.34589367527516
"C.MW.2009.4041_CSF_Visit_1_amplicon1.KC186388",-164.903919952499,-52.1094753267662
"B.KR.1993.93YEH1.MN043592",116.889631974505,-6.30832104578891
"07_BC.CN.2010.58.02_25.KY346097",-164.943681347905,-35.247525802956
"A6.RU.2007.07_RU_SP_R526_V_2C9.GU481505",-105.704706630586,88.9150783968103
"B.NL.1990.H2_27_11C6.EU744035",118.26801446986,-4.00595184628085
